Ticker,SICCD,DlyCalDt,DlyCap,DlyRet,DlyClose,sprtrn
JNJ,2834,2013-02-28,212751729.09,-0.002752,76.1100,-0.000864
JNJ,2834,2013-03-01,214400967.30,0.007752,76.7000,0.002324
JNJ,2834,2013-03-04,215798626.80,0.006519,77.2000,0.004611
JNJ,2834,2013-03-05,217084473.54,0.005959,77.6600,0.009566
JNJ,2834,2013-03-06,216329737.41,-0.003477,77.3900,0.001085
JNJ,2834,2013-03-07,217336052.25,0.004652,77.7500,0.001816
JNJ,2834,2013-03-08,218565992.61,0.005659,78.1900,0.004481
JNJ,2834,2013-03-11,219264822.36,0.003197,78.4400,0.003249
JNJ,2834,2013-03-12,219600260.64,0.001530,78.5600,-0.002403
JNJ,2834,2013-03-13,219572307.45,-0.000127,78.5500,0.001314
JNJ,2834,2013-03-14,221109732.90,0.007002,79.1000,0.005603
JNJ,2834,2013-03-15,221361311.61,0.001138,79.1900,-0.001618
JNJ,2834,2013-03-18,220299090.39,-0.004799,78.8100,-0.005510
JNJ,2834,2013-03-19,220438856.34,0.000634,78.8600,-0.002423
JNJ,2834,2013-03-20,222088094.55,0.007482,79.4500,0.006697
JNJ,2834,2013-03-21,220858154.19,-0.005538,79.0100,-0.008282
JNJ,2834,2013-03-22,222898737.06,0.009239,79.7400,0.007174
JNJ,2834,2013-03-25,222731017.92,-0.000752,79.6800,-0.003340
JNJ,2834,2013-03-26,226001541.15,0.014684,80.8500,0.007785
JNJ,2834,2013-03-27,227175575.13,0.005195,81.2700,-0.000588
JNJ,2834,2013-03-28,228042345.08,0.003199,81.5300,0.004057
JNJ,2834,2013-04-01,229161159.48,0.004906,81.9300,-0.004474
JNJ,2834,2013-04-02,231286906.84,0.009276,82.6900,0.005172
JNJ,2834,2013-04-03,229552744.52,-0.007498,82.0700,-0.010546
JNJ,2834,2013-04-04,230503736.76,0.004143,82.4100,0.004048
JNJ,2834,2013-04-05,229468833.44,-0.004490,82.0400,-0.004295
JNJ,2834,2013-04-08,226867589.96,-0.011336,81.1100,0.006303
JNJ,2834,2013-04-09,228014374.72,0.005055,81.5200,0.003544
JNJ,2834,2013-04-10,229412892.72,0.006133,82.0200,0.012189
JNJ,2834,2013-04-11,230252003.52,0.003658,82.3200,0.003552
JNJ,2834,2013-04-12,231426758.64,0.005102,82.7400,-0.002837
JNJ,2834,2013-04-15,228545811.56,-0.012449,81.7100,-0.022966
JNJ,2834,2013-04-16,233384683.84,0.021172,83.4400,0.014307
JNJ,2834,2013-04-17,234671320.40,0.005513,83.9000,-0.014328
JNJ,2834,2013-04-18,232657454.48,-0.008582,83.1800,-0.006701
JNJ,2834,2013-04-19,236321571.64,0.015749,84.4900,0.008848
JNJ,2834,2013-04-22,237272563.88,0.004024,84.8300,0.004662
JNJ,2834,2013-04-23,239006726.20,0.007309,85.4500,0.010419
JNJ,2834,2013-04-24,236041868.04,-0.012405,84.3900,0.000006
JNJ,2834,2013-04-25,238363407.92,0.009835,85.2200,0.004035
JNJ,2834,2013-04-26,238083704.32,-0.001173,85.1200,-0.001842
JNJ,2834,2013-04-29,239370340.88,0.005404,85.5800,0.007186
JNJ,2834,2013-04-30,238391378.28,-0.004090,85.2300,0.002485
JNJ,2834,2013-05-01,235594342.28,-0.011733,84.2300,-0.009308
JNJ,2834,2013-05-02,238195585.76,0.011041,85.1600,0.009408
JNJ,2834,2013-05-03,239845837.00,0.006928,85.7500,0.010535
JNJ,2834,2013-05-06,236853008.48,-0.012478,84.6800,0.001908
JNJ,2834,2013-05-07,239230489.08,0.010038,85.5300,0.005230
JNJ,2834,2013-05-08,239034696.56,-0.000818,85.4600,0.004139
JNJ,2834,2013-05-09,238167615.40,-0.003627,85.1500,-0.003687
JNJ,2834,2013-05-10,239873807.36,0.007164,85.7600,0.004322
JNJ,2834,2013-05-13,240125540.60,0.001049,85.8500,0.000043
JNJ,2834,2013-05-14,243258220.92,0.013046,86.9700,0.010142
JNJ,2834,2013-05-15,245132235.04,0.007704,87.6400,0.005114
JNJ,2834,2013-05-16,244600798.20,-0.002168,87.4500,-0.005010
JNJ,2834,2013-05-17,246390901.24,0.007318,88.0900,0.010300
JNJ,2834,2013-05-20,246167138.36,-0.000908,88.0100,-0.000708
JNJ,2834,2013-05-21,247789419.24,0.006590,88.5900,0.001722
JNJ,2834,2013-05-22,247425804.56,-0.001467,88.4600,-0.008274
JNJ,2834,2013-05-23,243929509.56,-0.006670,87.2100,-0.002924
JNJ,2834,2013-05-24,242838665.52,-0.004472,86.8200,-0.000551
JNJ,2834,2013-05-28,245048323.96,0.009099,87.6100,0.006341
JNJ,2834,2013-05-29,239566133.40,-0.022372,85.6500,-0.007048
JNJ,2834,2013-05-30,240517125.64,0.003970,85.9900,0.003670
JNJ,2834,2013-05-31,236452107.66,-0.021049,84.1800,-0.014307
JNJ,2834,2013-06-03,237940817.77,0.006296,84.7100,0.005936
JNJ,2834,2013-06-04,236227396.70,-0.007201,84.1000,-0.005511
JNJ,2834,2013-06-05,235047664.16,-0.004994,83.6800,-0.013780
JNJ,2834,2013-06-06,237238596.02,0.009321,84.4600,0.008490
JNJ,2834,2013-06-07,238502595.17,0.005328,84.9100,0.012832
JNJ,2834,2013-06-10,239148639.18,0.002709,85.1400,-0.000347
JNJ,2834,2013-06-11,237884640.03,-0.005285,84.6900,-0.010153
JNJ,2834,2013-06-12,235216197.38,-0.011217,83.7400,-0.008370
JNJ,2834,2013-06-13,238502595.17,0.013972,84.9100,0.014784
JNJ,2834,2013-06-14,238502595.17,0.000000,84.9100,-0.005885
JNJ,2834,2013-06-17,240524993.81,0.008480,85.6300,0.007567
JNJ,2834,2013-06-18,242575481.32,0.008525,86.3600,0.007791
JNJ,2834,2013-06-19,238362150.82,-0.017369,84.8600,-0.013851
JNJ,2834,2013-06-20,232070243.94,-0.026396,82.6200,-0.025010
JNJ,2834,2013-06-21,233699398.40,0.007020,83.2000,0.002670
JNJ,2834,2013-06-24,237659929.07,0.016947,84.6100,-0.012145
JNJ,2834,2013-06-25,239738505.45,0.008746,85.3500,0.009497
JNJ,2834,2013-06-26,244345080.13,0.019215,86.9900,0.009590
JNJ,2834,2013-06-27,243558591.77,-0.003219,86.7100,0.006200
JNJ,2834,2013-06-28,241171037.82,-0.009803,85.8600,-0.004290
JNJ,2834,2013-07-01,243333880.81,0.008968,86.6300,0.005404
JNJ,2834,2013-07-02,243165347.59,-0.000693,86.5700,-0.000545
JNJ,2834,2013-07-03,243755213.86,0.002426,86.7800,0.000824
JNJ,2834,2013-07-05,246816900.69,0.012560,87.8700,0.010202
JNJ,2834,2013-07-08,248839299.33,0.008194,88.5900,0.005252
JNJ,2834,2013-07-09,249653876.56,0.003274,88.8800,0.007230
JNJ,2834,2013-07-10,250665075.88,0.004050,89.2400,0.000182
JNJ,2834,2013-07-11,251872897.29,0.004818,89.6700,0.013554
JNJ,2834,2013-07-12,252771741.13,0.003569,89.9900,0.003087
JNJ,2834,2013-07-15,253923384.80,0.004556,90.4000,0.001375
JNJ,2834,2013-07-16,253923384.80,0.000000,90.4000,-0.003709
JNJ,2834,2013-07-17,253164985.31,-0.002987,90.1300,0.002774
JNJ,2834,2013-07-18,253277340.79,0.000444,90.1700,0.005033
JNJ,2834,2013-07-19,259063648.01,0.022846,92.2300,0.001610
JNJ,2834,2013-07-22,259204092.36,0.000542,92.2800,0.002033
JNJ,2834,2013-07-23,259597336.54,0.001517,92.4200,-0.001852
JNJ,2834,2013-07-24,259428803.32,-0.000649,92.3600,-0.003811
JNJ,2834,2013-07-25,260018669.59,0.002274,92.5700,0.002556
JNJ,2834,2013-07-26,260748980.21,0.002809,92.8300,0.000828
JNJ,2834,2013-07-29,261816357.27,0.004094,93.2100,-0.003736
JNJ,2834,2013-07-30,261704001.79,-0.000429,93.1700,0.000374
JNJ,2834,2013-07-31,262630934.50,0.003542,93.5000,-0.000136
JNJ,2834,2013-08-01,263389333.99,0.002888,93.7700,0.012541
JNJ,2834,2013-08-02,265130843.93,0.006612,94.3900,0.001640
JNJ,2834,2013-08-05,263473600.60,-0.006251,93.8000,-0.001480
JNJ,2834,2013-08-06,263501689.47,0.000107,93.8100,-0.005723
JNJ,2834,2013-08-07,263080356.42,-0.001599,93.6600,-0.003806
JNJ,2834,2013-08-08,262181512.58,-0.003417,93.3400,0.003885
JNJ,2834,2013-08-09,259428803.32,-0.010499,92.3600,-0.003570
JNJ,2834,2013-08-12,258417604.00,-0.003898,92.0000,-0.001153
JNJ,2834,2013-08-13,261254579.87,0.010978,93.0100,0.002776
JNJ,2834,2013-08-14,254766050.90,-0.024836,90.7000,-0.005177
JNJ,2834,2013-08-15,251535830.85,-0.012679,89.5500,-0.014282
JNJ,2834,2013-08-16,251030231.19,-0.002010,89.3700,-0.003305
JNJ,2834,2013-08-19,254063829.15,0.012085,90.4500,-0.005900
JNJ,2834,2013-08-20,252041430.51,-0.007960,89.7300,0.003821
JNJ,2834,2013-08-21,249429165.60,-0.010364,88.8000,-0.005780
JNJ,2834,2013-08-22,247912366.62,-0.006081,88.2600,0.008619
JNJ,2834,2013-08-23,248333699.67,0.009177,88.4100,0.003947
JNJ,2834,2013-08-26,245861879.11,-0.009954,87.5300,-0.004040
JNJ,2834,2013-08-27,242041792.79,-0.015538,86.1700,-0.015874
JNJ,2834,2013-08-28,243052992.11,0.004178,86.5300,0.002748
JNJ,2834,2013-08-29,243165347.59,0.000462,86.5700,0.001963
JNJ,2834,2013-08-30,243509774.34,-0.001848,86.4100,-0.003174
JNJ,2834,2013-09-03,243537955.08,0.000116,86.4200,0.004164
JNJ,2834,2013-09-04,244890630.60,0.005554,86.9000,0.008117
JNJ,2834,2013-09-05,245285160.96,0.001611,87.0400,0.001210
JNJ,2834,2013-09-06,245623329.84,0.001379,87.1600,0.000054
JNJ,2834,2013-09-09,246750559.44,0.004589,87.5600,0.009993
JNJ,2834,2013-09-10,249484091.22,0.011078,88.5300,0.007346
JNJ,2834,2013-09-11,251456743.02,0.007907,89.2300,0.003052
JNJ,2834,2013-09-12,250836766.74,-0.002466,89.0100,-0.003380
JNJ,2834,2013-09-13,249596814.18,-0.004943,88.5700,0.002715
JNJ,2834,2013-09-16,250893128.22,0.005194,89.0300,0.005693
JNJ,2834,2013-09-17,250977670.44,0.000337,89.0600,0.004218
JNJ,2834,2013-09-18,253373033.34,0.009544,89.9100,0.012178
JNJ,2834,2013-09-19,253823925.18,0.001780,90.0700,-0.001843
JNJ,2834,2013-09-20,252724876.32,-0.004330,89.6800,-0.007217
JNJ,2834,2013-09-23,251062212.66,-0.006579,89.0900,-0.004720
JNJ,2834,2013-09-24,248610488.28,-0.009765,88.2200,-0.002597
JNJ,2834,2013-09-25,245397883.92,-0.012922,87.0800,-0.002739
JNJ,2834,2013-09-26,245369703.18,-0.000115,87.0700,0.003485
JNJ,2834,2013-09-27,244411558.02,-0.003905,86.7300,-0.004074
JNJ,2834,2013-09-30,244298835.06,-0.000461,86.6900,-0.006029
JNJ,2834,2013-10-01,246496932.78,0.008998,87.4700,0.007999
JNJ,2834,2013-10-02,245989679.46,-0.002058,87.2900,-0.000667
JNJ,2834,2013-10-03,243988846.92,-0.008134,86.5800,-0.008979
JNJ,2834,2013-10-04,246046040.94,0.008432,87.3100,0.007053
JNJ,2834,2013-10-07,244017027.66,-0.008246,86.5900,-0.008506
JNJ,2834,2013-10-08,241255315.14,-0.011318,85.6100,-0.012332
JNJ,2834,2013-10-09,242241641.04,0.004088,85.9600,0.000574
JNJ,2834,2013-10-10,247370535.72,0.021173,87.7800,0.021830
JNJ,2834,2013-10-11,252076719.30,0.019025,89.4500,0.006286
JNJ,2834,2013-10-14,253063045.20,0.003913,89.8000,0.004075
JNJ,2834,2013-10-15,253429394.82,0.001448,89.9300,-0.007064
JNJ,2834,2013-10-16,256754722.14,0.013121,91.1100,0.013828
JNJ,2834,2013-10-17,259178265.78,0.009439,91.9700,0.006744
JNJ,2834,2013-10-18,258220120.62,-0.003697,91.6300,0.006549
JNJ,2834,2013-10-21,257008348.80,-0.004693,91.2000,0.000092
JNJ,2834,2013-10-22,260277314.64,0.012719,92.3600,0.005738
JNJ,2834,2013-10-23,259544615.40,-0.002815,92.1000,-0.004725
JNJ,2834,2013-10-24,260249133.90,0.002714,92.3500,0.003258
JNJ,2834,2013-10-25,259516434.66,-0.002815,92.0900,0.004395
JNJ,2834,2013-10-28,260361856.86,0.003258,92.3900,0.001330
JNJ,2834,2013-10-29,262475412.36,0.008118,93.1400,0.005584
JNJ,2834,2013-10-30,261489086.46,-0.003758,92.7900,-0.004876
JNJ,2834,2013-10-31,260981833.14,-0.001940,92.6100,-0.003839
JNJ,2834,2013-11-01,263123569.38,0.008206,93.3700,0.002903
JNJ,2834,2013-11-04,262165424.22,-0.003641,93.0300,0.003571
JNJ,2834,2013-11-05,261545447.94,-0.002365,92.8100,-0.002806
JNJ,2834,2013-11-06,262193604.96,0.002478,93.0400,0.004266
JNJ,2834,2013-11-07,261207279.06,-0.003762,92.6900,-0.013183
JNJ,2834,2013-11-08,265039859.70,0.014673,94.0500,0.013428
JNJ,2834,2013-11-11,265716197.46,0.002552,94.2900,0.000723
JNJ,2834,2013-11-12,263659003.44,-0.007742,93.5600,-0.002370
JNJ,2834,2013-11-13,263039027.16,-0.002351,93.3400,0.008095
JNJ,2834,2013-11-14,264673510.08,0.006214,93.9200,0.004837
JNJ,2834,2013-11-15,265998004.86,0.005004,94.3900,0.004222
JNJ,2834,2013-11-18,265744378.20,-0.000953,94.3000,-0.003698
JNJ,2834,2013-11-19,267322499.64,0.005938,94.8600,-0.002043
JNJ,2834,2013-11-20,268139741.10,0.003057,95.1500,-0.003636
JNJ,2834,2013-11-21,268280644.80,0.000525,95.2000,0.008129
JNJ,2834,2013-11-22,268421548.50,0.007458,95.2500,0.004961
JNJ,2834,2013-11-25,269492416.62,0.003990,95.6300,-0.001263
JNJ,2834,2013-11-26,267886114.44,-0.005960,95.0600,0.000150
JNJ,2834,2013-11-27,267660668.52,-0.000842,94.9800,0.002485
JNJ,2834,2013-11-29,267077321.08,-0.003369,94.6600,-0.000786
JNJ,2834,2013-12-02,266005174.64,-0.004014,94.2800,-0.002719
JNJ,2834,2013-12-03,265130528.86,-0.003288,93.9700,-0.003193
JNJ,2834,2013-12-04,264171239.94,-0.003618,93.6300,-0.001304
JNJ,2834,2013-12-05,262309090.86,-0.007049,92.9700,-0.004340
JNJ,2834,2013-12-06,266456604.72,0.015812,94.4400,0.011238
JNJ,2834,2013-12-09,266456604.72,0.000000,94.4400,0.001817
JNJ,2834,2013-12-10,265610173.32,-0.003177,94.1400,-0.003180
JNJ,2834,2013-12-11,262704092.18,-0.010941,93.1100,-0.011317
JNJ,2834,2013-12-12,257202288.08,-0.020943,91.1600,-0.003771
JNJ,2834,2013-12-13,257738361.30,0.002084,91.3500,-0.000101
JNJ,2834,2013-12-16,257794790.06,0.000219,91.3700,0.006320
JNJ,2834,2013-12-17,255791569.08,-0.007771,90.6600,-0.003101
JNJ,2834,2013-12-18,261378016.32,0.021840,92.6400,0.016648
JNJ,2834,2013-12-19,259515867.24,-0.007124,91.9800,-0.000580
JNJ,2834,2013-12-20,259826225.42,0.001196,92.0900,0.004819
JNJ,2834,2013-12-23,259656939.14,-0.000652,92.0300,0.005318
JNJ,2834,2013-12-24,259741582.28,0.000326,92.0600,0.002916
JNJ,2834,2013-12-26,261095872.52,0.005214,92.5400,0.004745
JNJ,2834,2013-12-27,260559799.30,-0.002053,92.3500,-0.000337
JNJ,2834,2013-12-30,260418727.40,-0.000541,92.3000,-0.000179
JNJ,2834,2013-12-31,258415506.42,-0.007692,91.5900,0.003960
JNJ,2834,2014-01-02,256835501.14,-0.006114,91.0300,-0.008862
JNJ,2834,2014-01-03,259149080.30,0.009008,91.8500,-0.000333
JNJ,2834,2014-01-06,260503370.54,0.005226,92.3300,-0.002512
JNJ,2834,2014-01-07,266033389.02,0.021228,94.2900,0.006082
JNJ,2834,2014-01-08,265666602.08,-0.001379,94.1600,-0.000212
JNJ,2834,2014-01-09,267274821.74,0.006054,94.7300,0.000348
JNJ,2834,2014-01-10,267303036.12,0.000106,94.7400,0.002307
JNJ,2834,2014-01-13,266625891.00,-0.002533,94.5000,-0.012576
JNJ,2834,2014-01-14,267246607.36,0.002328,94.7200,0.010818
JNJ,2834,2014-01-15,267472322.40,0.000845,94.8000,0.005166
JNJ,2834,2014-01-16,267020892.32,-0.001688,94.6400,-0.001347
JNJ,2834,2014-01-17,268205896.28,0.004438,95.0600,-0.003895
JNJ,2834,2014-01-21,265299815.14,-0.010835,94.0300,0.002774
JNJ,2834,2014-01-22,266118032.16,0.003084,94.3200,0.000575
JNJ,2834,2014-01-23,261660160.12,-0.016751,92.7400,-0.008890
JNJ,2834,2014-01-24,255650497.18,-0.022967,90.6100,-0.020875
JNJ,2834,2014-01-27,253760133.72,-0.007394,89.9400,-0.004876
JNJ,2834,2014-01-28,254211563.80,0.001779,90.1000,0.006141
JNJ,2834,2014-01-29,250825838.20,-0.013319,88.9000,-0.010209
JNJ,2834,2014-01-30,252518701.00,0.006749,89.5000,0.011267
JNJ,2834,2014-01-31,249612619.86,-0.011508,88.4700,-0.006465
JNJ,2834,2014-02-03,244844389.64,-0.019103,86.7800,-0.022832
JNJ,2834,2014-02-04,244392959.56,-0.001844,86.6200,0.007641
JNJ,2834,2014-02-05,246255108.64,0.007619,87.2800,-0.002028
JNJ,2834,2014-02-06,250402622.50,0.016842,88.7500,0.012440
JNJ,2834,2014-02-07,254042277.52,0.014535,90.0400,0.013302
JNJ,2834,2014-02-10,256948358.66,0.011439,91.0700,0.001569
JNJ,2834,2014-02-11,262309090.86,0.020863,92.9700,0.011062
JNJ,2834,2014-02-12,260757299.96,-0.005916,92.4200,-0.000269
JNJ,2834,2014-02-13,261152301.28,0.001515,92.5600,0.005810
JNJ,2834,2014-02-14,261716588.88,0.002161,92.7600,0.004809
JNJ,2834,2014-02-18,260051940.46,-0.006361,92.1700,0.001158
JNJ,2834,2014-02-19,258556578.32,-0.005750,91.6400,-0.006524
JNJ,2834,2014-02-20,260644442.44,0.008075,92.3800,0.006031
JNJ,2834,2014-02-21,258218005.76,-0.002165,91.5200,-0.001919
JNJ,2834,2014-02-24,257061216.18,-0.004480,91.1100,0.006187
JNJ,2834,2014-02-25,257061216.18,0.000000,91.1100,-0.001348
JNJ,2834,2014-02-26,257061216.18,0.000000,91.1100,0.000022
JNJ,2834,2014-02-27,257766575.68,0.002744,91.3600,0.004948
JNJ,2834,2014-02-28,260598452.24,0.008319,92.1200,0.002783
JNJ,2834,2014-03-03,259014267.12,-0.006079,91.5600,-0.007379
JNJ,2834,2014-03-04,264049712.68,0.019441,93.3400,0.015268
JNJ,2834,2014-03-05,261928036.18,-0.008035,92.5900,-0.000053
JNJ,2834,2014-03-06,262776706.78,0.003240,92.8900,0.001718
JNJ,2834,2014-03-07,263993134.64,0.004629,93.3200,0.000538
JNJ,2834,2014-03-10,264360891.90,0.001393,93.4500,-0.000463
JNJ,2834,2014-03-11,264474047.98,0.000428,93.4900,-0.005082
JNJ,2834,2014-03-12,264785227.20,0.001177,93.6000,0.000305
JNJ,2834,2014-03-13,263087886.00,-0.006410,93.0000,-0.011701
JNJ,2834,2014-03-14,262550394.62,-0.002043,92.8100,-0.002822
JNJ,2834,2014-03-17,265718764.86,0.012068,93.9300,0.009614
JNJ,2834,2014-03-18,265747053.88,0.000106,93.9400,0.007220
JNJ,2834,2014-03-19,264756938.18,-0.003726,93.5900,-0.006132
JNJ,2834,2014-03-20,266256256.24,0.005663,94.1200,0.006041
JNJ,2834,2014-03-21,271376568.86,0.019231,95.9300,-0.002933
JNJ,2834,2014-03-24,269311470.40,-0.007610,95.2000,-0.004865
JNJ,2834,2014-03-25,275478476.76,0.022899,97.3800,0.004404
JNJ,2834,2014-03-26,274544939.10,-0.003389,97.0500,-0.007000
JNJ,2834,2014-03-27,275195586.56,0.002370,97.2800,-0.001900
JNJ,2834,2014-03-28,275648210.88,0.001645,97.4400,0.004640
JNJ,2834,2014-03-31,277826266.52,0.008108,98.2300,0.007924
JNJ,2834,2014-04-01,277006052.56,-0.002952,97.9400,0.007039
JNJ,2834,2014-04-02,277826266.52,0.002961,98.2300,0.002853
JNJ,2834,2014-04-03,277911116.24,0.000305,98.2600,-0.001126
JNJ,2834,2014-04-04,278363648.08,0.001628,98.4200,-0.012537
JNJ,2834,2014-04-07,276864636.36,-0.005385,97.8900,-0.010750
JNJ,2834,2014-04-08,277345451.44,0.001737,98.0600,0.003751
JNJ,2834,2014-04-09,279862659.80,0.009076,98.9500,0.010918
JNJ,2834,2014-04-10,273046398.96,-0.024356,96.5400,-0.020885
JNJ,2834,2014-04-11,273979745.88,0.003418,96.8700,-0.009487
JNJ,2834,2014-04-14,274743393.36,0.002787,97.1400,0.008217
JNJ,2834,2014-04-15,280569740.80,0.021207,99.2000,0.006757
JNJ,2834,2014-04-16,279296995.00,-0.004536,98.7500,0.010488
JNJ,2834,2014-04-17,279890943.04,0.002127,98.9600,0.001364
JNJ,2834,2014-04-21,282832400.00,0.010509,100.0000,0.003775
JNJ,2834,2014-04-22,283341498.32,0.001800,100.1800,0.004092
JNJ,2834,2014-04-23,283454631.28,0.000399,100.2200,-0.002213
JNJ,2834,2014-04-24,282719267.04,-0.002594,99.9600,0.001717
JNJ,2834,2014-04-25,282238451.96,-0.001701,99.7900,-0.008096
JNJ,2834,2014-04-28,286622354.16,0.015533,101.3400,0.003236
JNJ,2834,2014-04-29,285745573.72,-0.003059,101.0300,0.004761
